# r z integrandT integrandL
0.116591 0.73 0.00858663 0.00121505
0.123975 0.73 0.00906425 0.00137239
0.131826 0.73 0.0095614 0.00154735
0.140174 0.73 0.0100777 0.00174138
0.14905 0.73 0.0106125 0.00195591
0.158489 0.73 0.0111649 0.00219236
0.168526 0.73 0.0117337 0.00245206
0.179198 0.73 0.0123172 0.00273628
0.190546 0.73 0.0129135 0.0030461
0.202613 0.73 0.0135201 0.00338241
0.215443 0.73 0.0141339 0.00374581
0.229087 0.73 0.0147514 0.00413653
0.243594 0.73 0.0153684 0.00455439
0.25902 0.73 0.0159802 0.00499865
0.275423 0.73 0.0165811 0.00546796
0.292864 0.73 0.0171652 0.00596021
0.311411 0.73 0.0177253 0.0064725
0.331131 0.73 0.018254 0.00700099
0.352101 0.73 0.018743 0.00754083
0.374398 0.73 0.0191834 0.00808611
0.398107 0.73 0.0195657 0.00862982
0.423318 0.73 0.0198804 0.00916382
0.450125 0.73 0.0201174 0.0096789
0.47863 0.73 0.020267 0.0101649
0.50894 0.73 0.0203195 0.0106107
0.54117 0.73 0.0202662 0.0110049
0.57544 0.73 0.020099 0.0113355
0.611881 0.73 0.0198117 0.0115906
0.650629 0.73 0.0193997 0.0117592
0.691831 0.73 0.0188608 0.0118309
0.735642 0.73 0.0181955 0.0117975
0.782228 0.73 0.0174075 0.0116526
0.831764 0.73 0.0165038 0.0113928
0.884437 0.73 0.015495 0.0110182
0.940445 0.73 0.0143953 0.0105326
1 0.73 0.0132225 0.00994375
1.06333 0.73 0.0119972 0.00926351
1.13066 0.73 0.0107425 0.0085076
1.20226 0.73 0.00948305 0.00769506
1.2784 0.73 0.00824392 0.00684745
1.35936 0.73 0.00704955 0.0059878
1.44544 0.73 0.00592245 0.00513935
1.53697 0.73 0.00488197 0.00432418
1.63431 0.73 0.00394326 0.00356188
1.7378 0.73 0.00311654 0.00286837
1.84785 0.73 0.00240667 0.00225504
1.96487 0.73 0.00181318 0.00172823
2.0893 0.73 0.00133073 0.00128924
2.2216 0.73 0.000949972 0.000934771
2.36229 0.73 0.000658643 0.000657778
2.51189 0.73 0.000442867 0.000448572
2.67096 0.73 0.000288383 0.000296048
2.8401 0.73 0.000181612 0.000188838
3.01995 0.73 0.000110467 0.000116267
3.21119 0.73 6.48147e-05 6.90101e-05
3.41455 0.73 3.66351e-05 3.94369e-05
3.63078 0.73 1.99205e-05 2.16686e-05
3.86071 0.73 1.04042e-05 1.14297e-05
4.10519 0.73 5.21022e-06 5.77774e-06
4.36516 0.73 2.4966e-06 2.79329e-06
4.64159 0.73 1.142e-06 1.28854e-06
4.93552 0.73 4.9733e-07 5.65648e-07
5.24807 0.73 2.05587e-07 2.35606e-07
5.58042 0.73 8.04103e-08 9.28144e-08
5.93381 0.73 2.96533e-08 3.44607e-08
6.30957 0.73 1.0272e-08 1.20142e-08
6.70914 0.73 3.32909e-09 3.91745e-09
7.134 0.73 1.00517e-09 1.18963e-09
7.58578 0.73 2.81475e-10 3.34944e-10
8.06616 0.73 7.27515e-11 8.70168e-11
8.57696 0.73 1.72676e-11 2.07539e-11
9.12011 0.73 3.74329e-12 4.51972e-12
9.69765 0.73 7.36895e-13 8.93599e-13
10.3118 0.73 1.30926e-13 1.59418e-13
10.9648 0.73 2.08587e-14 2.54962e-14
11.6591 0.73 2.95924e-15 3.63035e-15
12.3975 0.73 3.71114e-16 4.56844e-16
13.1826 0.73 4.08196e-17 5.04124e-17
14.0174 0.73 3.90526e-18 4.83778e-18
14.905 0.73 3.22112e-19 4.0018e-19
15.8489 0.73 2.2691e-20 2.82672e-20
16.8526 0.73 1.35159e-21 1.68806e-21
17.9198 0.73 6.73536e-23 8.43245e-23
19.0546 0.73 2.77645e-24 3.48396e-24
20.2613 0.73 9.35429e-26 1.17632e-25
21.5443 0.73 2.54313e-27 3.20451e-27
22.9087 0.73 5.50376e-29 6.94834e-29
24.3594 0.73 9.34555e-31 1.18197e-30
25.902 0.73 1.22611e-32 1.55334e-32
27.5423 0.73 1.22275e-34 1.55155e-34
29.2864 0.73 9.10916e-37 1.1576e-36
31.1411 0.73 4.97655e-39 6.33322e-39
33.1131 0.73 1.95504e-41 2.49132e-41
35.2101 0.73 5.40862e-44 6.90089e-44
37.4398 0.73 1.03056e-46 1.31645e-46
39.8107 0.73 1.32086e-49 1.68916e-49
42.3318 0.73 1.11053e-52 1.42168e-52
45.0125 0.73 5.96345e-56 7.64178e-56
47.863 0.73 1.98803e-59 2.5499e-59
50.894 0.73 3.99203e-63 5.12475e-63
54.117 0.73 4.67591e-67 6.00761e-67
57.544 0.73 3.08755e-71 3.96996e-71
61.1881 0.73 1.10834e-75 1.42613e-75
65.0629 0.73 2.08102e-80 2.67954e-80
69.1831 0.73 1.96155e-85 2.52735e-85
73.5642 0.73 8.8857e-91 1.14557e-90
78.2228 0.73 1.8467e-96 2.38217e-96
83.1764 0.73 1.67603e-102 2.16318e-102
88.4437 0.73 6.30325e-109 8.13941e-109
94.0445 0.73 9.28989e-116 1.20018e-115
100 0.73 5.05658e-123 6.53562e-123

1e-06 0.74 8.01232e-08 3.39104e-11
1.06333e-06 0.74 8.51887e-08 3.60543e-11
1.13066e-06 0.74 9.06002e-08 3.83446e-11
1.20226e-06 0.74 9.63251e-08 4.07675e-11
1.2784e-06 0.74 1.0242e-07 4.3347e-11
1.35936e-06 0.74 1.08915e-07 4.60961e-11
1.44544e-06 0.74 1.15804e-07 4.90117e-11
1.53697e-06 0.74 1.23145e-07 5.21185e-11
1.63431e-06 0.74 1.30951e-07 5.54224e-11
1.7378e-06 0.74 1.39231e-07 5.89268e-11
1.84785e-06 0.74 1.48052e-07 6.26599e-11
1.96487e-06 0.74 1.57433e-07 6.66303e-11
2.0893e-06 0.74 1.67404e-07 7.08505e-11
2.2216e-06 0.74 1.78e-07 7.53349e-11
2.36229e-06 0.74 1.89275e-07 8.01067e-11
2.51189e-06 0.74 2.01256e-07 8.51774e-11
2.67096e-06 0.74 2.14001e-07 9.05717e-11
2.8401e-06 0.74 2.27554e-07 9.63078e-11
3.01995e-06 0.74 2.41966e-07 1.02408e-10
3.21119e-06 0.74 2.57285e-07 1.08891e-10
3.41455e-06 0.74 2.73583e-07 1.15789e-10
3.63078e-06 0.74 2.90908e-07 1.23122e-10
3.86071e-06 0.74 3.09328e-07 1.30918e-10
4.10519e-06 0.74 3.28916e-07 1.39208e-10
4.36516e-06 0.74 3.49745e-07 1.48024e-10
4.64159e-06 0.74 3.71895e-07 1.57399e-10
4.93552e-06 0.74 3.95447e-07 1.67368e-10
5.24807e-06 0.74 4.20488e-07 1.77966e-10
5.58042e-06 0.74 4.47116e-07 1.89237e-10
5.93381e-06 0.74 4.75432e-07 2.01222e-10
6.30957e-06 0.74 5.05538e-07 2.13964e-10
6.70914e-06 0.74 5.37551e-07 2.27515e-10
7.134e-06 0.74 5.71593e-07 2.41923e-10
7.58578e-06 0.74 6.07788e-07 2.57244e-10
8.06616e-06 0.74 6.46278e-07 2.73536e-10
8.57696e-06 0.74 6.87205e-07 2.9086e-10
9.12011e-06 0.74 7.30722e-07 3.09281e-10
9.69765e-06 0.74 7.76999e-07 3.2887e-10
1.03118e-05 0.74 8.26202e-07 3.49698e-10
1.09648e-05 0.74 8.78523e-07 3.71847e-10
1.16591e-05 0.74 9.34156e-07 3.95399e-10
1.23975e-05 0.74 9.93314e-07 4.20443e-10
1.31826e-05 0.74 1.05622e-06 4.47074e-10
1.40174e-05 0.74 1.1231e-06 4.75392e-10
1.4905e-05 0.74 1.19423e-06 5.05505e-10
1.58489e-05 0.74 1.26985e-06 5.37527e-10
1.68526e-05 0.74 1.35027e-06 5.71577e-10
1.79198e-05 0.74 1.43577e-06 6.07787e-10
1.90546e-05 0.74 1.5267e-06 6.46292e-10
2.02613e-05 0.74 1.62338e-06 6.87239e-10
2.15443e-05 0.74 1.72618e-06 7.30782e-10
2.29087e-05 0.74 1.83549e-06 7.77087e-10
2.43594e-05 0.74 1.95173e-06 8.26329e-10
2.5902e-05 0.74 2.07533e-06 8.78695e-10
2.75423e-05 0.74 2.20675e-06 9.34384e-10
2.92864e-05 0.74 2.34649e-06 9.93609e-10
3.11411e-05 0.74 2.49509e-06 1.05659e-09
3.31131e-05 0.74 2.6531e-06 1.12358e-09
3.52101e-05 0.74 2.82111e-06 1.19482e-09
3.74398e-05 0.74 2.99976e-06 1.27059e-09
3.98107e-05 0.74 3.18972e-06 1.35118e-09
4.23318e-05 0.74 3.39172e-06 1.43689e-09
4.50125e-05 0.74 3.6065e-06 1.52806e-09
4.7863e-05 0.74 3.83489e-06 1.62504e-09
5.0894e-05 0.74 4.07774e-06 1.72819e-09
5.4117e-05 0.74 4.33597e-06 1.83793e-09
5.7544e-05 0.74 4.61055e-06 1.95467e-09
6.11881e-05 0.74 4.90252e-06 2.07886e-09
6.50629e-05 0.74 5.21298e-06 2.211e-09
6.91831e-05 0.74 5.5431e-06 2.3516e-09
7.35642e-05 0.74 5.89413e-06 2.50121e-09
7.82228e-05 0.74 6.26738e-06 2.66042e-09
8.31764e-05 0.74 6.66427e-06 2.82987e-09
8.84437e-05 0.74 7.0863e-06 3.01023e-09
9.40445e-05 0.74 7.53505e-06 3.20222e-09
0.0001 0.74 8.01222e-06 3.40662e-09
0.000106333 0.74 8.51961e-06 3.62427e-09
0.000113066 0.74 9.05912e-06 3.85605e-09
0.000120226 0.74 9.63281e-06 4.10293e-09
0.00012784 0.74 1.02428e-05 4.36594e-09
0.000135936 0.74 1.08915e-05 4.64619e-09
0.000144544 0.74 1.15812e-05 4.94488e-09
0.000153697 0.74 1.23146e-05 5.26332e-09
0.000163431 0.74 1.30944e-05 5.60289e-09
0.00017378 0.74 1.39236e-05 5.96512e-09
0.000184785 0.74 1.48054e-05 6.35165e-09
0.000196487 0.74 1.57429e-05 6.76427e-09
0.00020893 0.74 1.67399e-05 7.20492e-09
0.00022216 0.74 1.78e-05 7.67574e-09
0.000236229 0.74 1.89272e-05 8.17903e-09
0.000251189 0.74 2.01258e-05 8.71735e-09
0.000267096 0.74 2.14003e-05 9.29348e-09
0.00028401 0.74 2.27555e-05 9.9105e-09
0.000301995 0.74 2.41965e-05 1.05718e-08
0.000321119 0.74 2.57288e-05 1.12811e-08
0.000341455 0.74 2.73581e-05 1.20426e-08
0.000363078 0.74 2.90906e-05 1.28609e-08
0.000386071 0.74 3.09328e-05 1.37411e-08
0.000410519 0.74 3.28916e-05 1.46891e-08
0.000436516 0.74 3.49745e-05 1.57111e-08
0.000464159 0.74 3.71893e-05 1.68146e-08
0.000493552 0.74 3.95444e-05 1.80076e-08
0.000524807 0.74 4.20486e-05 1.92993e-08
0.000558042 0.74 4.47113e-05 2.07002e-08
0.000593381 0.74 4.75427e-05 2.22221e-08
0.000630957 0.74 5.05534e-05 2.38784e-08
0.000670914 0.74 5.37547e-05 2.56844e-08
0.0007134 0.74 5.71588e-05 2.76578e-08
0.000758578 0.74 6.07784e-05 2.98184e-08
0.000806616 0.74 6.46272e-05 3.21893e-08
0.000857696 0.74 6.87198e-05 3.4797e-08
0.000912011 0.74 7.30715e-05 3.76716e-08
0.000969765 0.74 7.76987e-05 4.08484e-08
0.00103118 0.74 8.2619e-05 4.43676e-08
0.00109648 0.74 8.78508e-05 4.82761e-08
0.00116591 0.74 9.34139e-05 5.26278e-08
0.00123975 0.74 9.93293e-05 5.74855e-08
0.00131826 0.74 0.000105619 6.29216e-08
0.00140174 0.74 0.000112307 6.90206e-08
0.0014905 0.74 0.000119419 7.58804e-08
0.00158489 0.74 0.000126981 8.36148e-08
0.00168526 0.74 0.000135022 9.23563e-08
0.00179198 0.74 0.000143572 1.02259e-07
0.00190546 0.74 0.000152663 1.13503e-07
0.00202613 0.74 0.000162329 1.26296e-07
0.00215443 0.74 0.000172608 1.40883e-07
0.00229087 0.74 0.000183537 1.57548e-07
0.00243594 0.74 0.000195159 1.76622e-07
0.0025902 0.74 0.000207516 1.98492e-07
0.00275423 0.74 0.000220655 2.23607e-07
0.00292864 0.74 0.000234625 2.52494e-07
0.00311411 0.74 0.00024948 2.85766e-07
0.00331131 0.74 0.000265276 3.24137e-07
0.00352101 0.74 0.00028207 3.68441e-07
0.00374398 0.74 0.000299928 4.19651e-07
0.00398107 0.74 0.000318915 4.789e-07
0.00423318 0.74 0.000339103 5.4751e-07
0.00450125 0.74 0.000360569 6.27022e-07
0.0047863 0.74 0.000383392 7.19229e-07
0.0050894 0.74 0.000407659 8.26224e-07
0.0054117 0.74 0.00043346 9.5044e-07
0.0057544 0.74 0.000460893 1.09471e-06
0.00611881 0.74 0.000490059 1.26234e-06
0.00650629 0.74 0.000521068 1.45716e-06
0.00691831 0.74 0.000554037 1.68364e-06
0.00735642 0.74 0.000589088 1.94696e-06
0.00782228 0.74 0.000626352 2.25314e-06
0.00831764 0.74 0.000665969 2.60919e-06
0.00884437 0.74 0.000708085 3.02322e-06
0.00940445 0.74 0.000752858 3.50465e-06
0.01 0.74 0.000800454 4.0644e-06
0.0106333 0.74 0.000851048 4.71511e-06
0.0113066 0.74 0.000904829 5.47143e-06
0.0120226 0.74 0.000961995 6.3503e-06
0.012784 0.74 0.00102276 7.37131e-06
0.0135936 0.74 0.00108734 8.55709e-06
0.0144544 0.74 0.00115597 9.93376e-06
0.0153697 0.74 0.00122891 1.15315e-05
0.0163431 0.74 0.00130642 1.33849e-05
0.017378 0.74 0.00138878 1.55341e-05
0.0184785 0.74 0.00147629 1.80251e-05
0.0196487 0.74 0.00156926 2.09107e-05
0.020893 0.74 0.00166802 2.42516e-05
0.022216 0.74 0.00177292 2.81174e-05
0.0236229 0.74 0.00188434 3.2588e-05
0.0251189 0.74 0.00200265 3.77545e-05
0.0267096 0.74 0.00212828 4.37212e-05
0.028401 0.74 0.00226164 5.06072e-05
0.0301995 0.74 0.00240319 5.8548e-05
0.0321119 0.74 0.00255341 6.7698e-05
0.0341455 0.74 0.00271278 7.82325e-05
0.0363078 0.74 0.00288183 9.03506e-05
0.0386071 0.74 0.00306109 0.000104277
0.0410519 0.74 0.00325113 0.000120267
0.0436516 0.74 0.00345252 0.000138608
0.0464159 0.74 0.00366587 0.000159623
0.0493552 0.74 0.0038918 0.000183674
0.0524807 0.74 0.00413094 0.00021117
0.0558042 0.74 0.00438394 0.000242564
0.0593381 0.74 0.00465146 0.000278364
0.0630957 0.74 0.00493415 0.000319133
0.0670914 0.74 0.00523269 0.000365494
0.07134 0.74 0.00554774 0.000418138
0.0758578 0.74 0.00587992 0.00047782
0.0806616 0.74 0.00622987 0.00054537
0.0857696 0.74 0.00659816 0.000621693
0.0912011 0.74 0.00698534 0.00070777
0.0969765 0.74 0.00739188 0.000804658
0.103118 0.74 0.00781818 0.000913491
0.109648 0.74 0.00826453 0.00103548
0.116591 0.74 0.00873111 0.00117189
0.123975 0.74 0.00921795 0.00132406
0.131826 0.74 0.00972491 0.00149338
0.140174 0.74 0.0102516 0.00168124
0.14905 0.74 0.0107975 0.00188907
0.158489 0.74 0.0113616 0.00211828
0.168526 0.74 0.0119428 0.00237019
0.179198 0.74 0.0125395 0.00264608
0.190546 0.74 0.0131496 0.00294705
0.202613 0.74 0.0137708 0.00327402
0.215443 0.74 0.0144001 0.00362762
0.229087 0.74 0.0150338 0.00400818
0.243594 0.74 0.0156679 0.00441558
0.25902 0.74 0.0162974 0.0048492
0.275423 0.74 0.016917 0.00530782
0.292864 0.74 0.0175203 0.00578951
0.311411 0.74 0.0181004 0.00629155
0.331131 0.74 0.0186495 0.00681031
0.352101 0.74 0.0191594 0.00734119
0.374398 0.74 0.019621 0.00787855
0.398107 0.74 0.0200246 0.00841564
0.423318 0.74 0.0203605 0.00894464
0.450125 0.74 0.0206183 0.00945663
0.47863 0.74 0.020788 0.0099417
0.50894 0.74 0.0208596 0.0103891
0.54117 0.74 0.0208238 0.0107875
0.57544 0.74 0.0206724 0.0111251
0.611881 0.74 0.0203985 0.0113903
0.650629 0.74 0.019997 0.0115718
0.691831 0.74 0.0194652 0.0116593
0.735642 0.74 0.0188032 0.0116443
0.782228 0.74 0.0180142 0.01152
0.831764 0.74 0.0171047 0.0112827
0.884437 0.74 0.0160851 0.0109318
0.940445 0.74 0.0149694 0.0104703
1 0.74 0.0137753 0.00990535
1.06333 0.74 0.0125236 0.00924794
1.13066 0.74 0.0112377 0.00851304
1.20226 0.74 0.00994263 0.00771898
1.2784 0.74 0.0086644 0.00688672
1.35936 0.74 0.00742831 0.00603888
1.44544 0.74 0.00625792 0.00519848
1.53697 0.74 0.00517375 0.00438764
1.63431 0.74 0.00419212 0.00362618
1.7378 0.74 0.00332438 0.00293047
1.84785 0.74 0.00257639 0.00231251
1.96487 0.74 0.00194848 0.00177934
2.0893 0.74 0.00143588 0.00133299
2.2216 0.74 0.00102949 0.000970849
2.36229 0.74 0.000717092 0.000686434
2.51189 0.74 0.000484554 0.000470494
2.67096 0.74 0.000317191 0.000312194
2.8401 0.74 0.000200877 0.000200281
3.01995 0.74 0.000122916 0.000124065
3.21119 0.74 7.25786e-05 7.41166e-05
3.41455 0.74 4.13019e-05 4.26473e-05
3.63078 0.74 2.26204e-05 2.36044e-05
3.86071 0.74 1.19052e-05 1.25479e-05
4.10519 0.74 6.01075e-06 6.39558e-06
4.36516 0.74 2.90532e-06 3.11925e-06
4.64159 0.74 1.34129e-06 1.45239e-06
4.93552 0.74 5.89892e-07 6.43932e-07
5.24807 0.74 2.46415e-07 2.71056e-07
5.58042 0.74 9.74583e-08 1.07983e-07
5.93381 0.74 3.63684e-08 4.05734e-08
6.30957 0.74 1.27579e-08 1.43257e-08
6.70914 0.74 4.19053e-09 4.73449e-09
7.134 0.74 1.28344e-09 1.45849e-09
7.58578 0.74 3.64891e-10 4.16941e-10
8.06616 0.74 9.58455e-11 1.10087e-10
8.57696 0.74 2.31426e-11 2.67121e-11
9.12011 0.74 5.1093e-12 5.92473e-12
9.69765 0.74 1.02552e-12 1.1944e-12
10.3118 0.74 1.86007e-13 2.17537e-13
10.9648 0.74 3.02918e-14 3.5565e-14
11.6591 0.74 4.39905e-15 5.18389e-15
12.3975 0.74 5.65549e-16 6.68769e-16
13.1826 0.74 6.38705e-17 7.57757e-17
14.0174 0.74 6.28459e-18 7.47911e-18
14.905 0.74 5.34077e-19 6.37447e-19
15.8489 0.74 3.88368e-20 4.64812e-20
16.8526 0.74 2.39277e-21 2.87119e-21
17.9198 0.74 1.23599e-22 1.48675e-22
19.0546 0.74 5.29335e-24 6.38197e-24
20.2613 0.74 1.85733e-25 2.24417e-25
21.5443 0.74 5.27231e-27 6.38349e-27
22.9087 0.74 1.19464e-28 1.44921e-28
24.3594 0.74 2.13005e-30 2.58865e-30
25.902 0.74 2.94351e-32 3.58339e-32
27.5423 0.74 3.10208e-34 3.78252e-34
29.2864 0.74 2.45072e-36 2.99283e-36
31.1411 0.74 1.42515e-38 1.74289e-38
33.1131 0.74 5.98302e-41 7.32681e-41
35.2101 0.74 1.77628e-43 2.17799e-43
37.4398 0.74 3.64837e-46 4.47882e-46
39.8107 0.74 5.06466e-49 6.22448e-49
42.3318 0.74 4.6354e-52 5.70296e-52
45.0125 0.74 2.72427e-55 3.35503e-55
47.863 0.74 9.99669e-59 1.23228e-58
50.894 0.74 2.22304e-62 2.74274e-62
54.117 0.74 2.90233e-66 3.58382e-66
57.544 0.74 2.15084e-70 2.65794e-70
61.1881 0.74 8.72872e-75 1.07947e-74
65.0629 0.74 1.8673e-79 2.31086e-79
69.1831 0.74 2.02203e-84 2.50398e-84
73.5642 0.74 1.06156e-89 1.31539e-89
78.2228 0.74 2.5809e-95 3.19986e-95
83.1764 0.74 2.76754e-101 3.43313e-101
88.4437 0.74 1.24279e-107 1.54247e-107
94.0445 0.74 2.21181e-114 2.74647e-114
100 0.74 1.47123e-121 1.8277e-121

1e-06 0.749999 8.13995e-08 3.39104e-11
1.06333e-06 0.749999 8.65457e-08 3.60543e-11
1.13066e-06 0.749999 9.20435e-08 3.83446e-11
1.20226e-06 0.749999 9.78596e-08 4.07675e-11
1.2784e-06 0.749999 1.04051e-07 4.3347e-11
1.35936e-06 0.749999 1.1065e-07 4.60961e-11
1.44544e-06 0.749999 1.17649e-07 4.90117e-11
1.53697e-06 0.749999 1.25107e-07 5.21184e-11
1.63431e-06 0.749999 1.33037e-07 5.54224e-11
1.7378e-06 0.749999 1.41449e-07 5.89268e-11
1.84785e-06 0.749999 1.5041e-07 6.26599e-11
1.96487e-06 0.749999 1.59941e-07 6.66303e-11
2.0893e-06 0.749999 1.70071e-07 7.08505e-11
2.2216e-06 0.749999 1.80836e-07 7.53349e-11
2.36229e-06 0.749999 1.9229e-07 8.01067e-11
2.51189e-06 0.749999 2.04461e-07 8.51774e-11
2.67096e-06 0.749999 2.1741e-07 9.05717e-11
2.8401e-06 0.749999 2.31179e-07 9.63078e-11
3.01995e-06 0.749999 2.45821e-07 1.02408e-10
3.21119e-06 0.749999 2.61383e-07 1.08891e-10
3.41455e-06 0.749999 2.77941e-07 1.15789e-10
3.63078e-06 0.749999 2.95542e-07 1.23121e-10
3.86071e-06 0.749999 3.14256e-07 1.30918e-10
4.10519e-06 0.749999 3.34156e-07 1.39208e-10
4.36516e-06 0.749999 3.55316e-07 1.48024e-10
4.64159e-06 0.749999 3.77819e-07 1.57399e-10
4.93552e-06 0.749999 4.01747e-07 1.67367e-10
5.24807e-06 0.749999 4.27186e-07 1.77966e-10
5.58042e-06 0.749999 4.54239e-07 1.89237e-10
5.93381e-06 0.749999 4.83005e-07 2.01221e-10
6.30957e-06 0.749999 5.13591e-07 2.13964e-10
6.70914e-06 0.749999 5.46114e-07 2.27514e-10
7.134e-06 0.749999 5.80698e-07 2.41923e-10
7.58578e-06 0.749999 6.1747e-07 2.57244e-10
8.06616e-06 0.749999 6.56573e-07 2.73536e-10
8.57696e-06 0.749999 6.98152e-07 2.90859e-10
9.12011e-06 0.749999 7.42362e-07 3.0928e-10
9.69765e-06 0.749999 7.89376e-07 3.28869e-10
1.03118e-05 0.749999 8.39363e-07 3.49697e-10
1.09648e-05 0.749999 8.92518e-07 3.71846e-10
1.16591e-05 0.749999 9.49037e-07 3.95397e-10
1.23975e-05 0.749999 1.00914e-06 4.20441e-10
1.31826e-05 0.749999 1.07304e-06 4.47071e-10
1.40174e-05 0.749999 1.14099e-06 4.75389e-10
1.4905e-05 0.749999 1.21325e-06 5.05502e-10
1.58489e-05 0.749999 1.29008e-06 5.37523e-10
1.68526e-05 0.749999 1.37178e-06 5.71572e-10
1.79198e-05 0.749999 1.45865e-06 6.07781e-10
1.90546e-05 0.749999 1.55102e-06 6.46285e-10
2.02613e-05 0.749999 1.64924e-06 6.8723e-10
2.15443e-05 0.749999 1.75368e-06 7.30771e-10
2.29087e-05 0.749999 1.86473e-06 7.77074e-10
2.43594e-05 0.749999 1.98282e-06 8.26314e-10
2.5902e-05 0.749999 2.10839e-06 8.78677e-10
2.75423e-05 0.749999 2.2419e-06 9.34364e-10
2.92864e-05 0.749999 2.38387e-06 9.93584e-10
3.11411e-05 0.749999 2.53484e-06 1.05656e-09
3.31131e-05 0.749999 2.69536e-06 1.12354e-09
3.52101e-05 0.749999 2.86605e-06 1.19478e-09
3.74398e-05 0.749999 3.04754e-06 1.27054e-09
3.98107e-05 0.749999 3.24053e-06 1.35112e-09
4.23318e-05 0.749999 3.44575e-06 1.43682e-09
4.50125e-05 0.749999 3.66395e-06 1.52798e-09
4.7863e-05 0.749999 3.89598e-06 1.62494e-09
5.0894e-05 0.749999 4.1427e-06 1.72808e-09
5.4117e-05 0.749999 4.40504e-06 1.83779e-09
5.7544e-05 0.749999 4.684e-06 1.95451e-09
6.11881e-05 0.749999 4.98062e-06 2.07868e-09
6.50629e-05 0.749999 5.29602e-06 2.21078e-09
6.91831e-05 0.749999 5.6314e-06 2.35133e-09
7.35642e-05 0.749999 5.98802e-06 2.50089e-09
7.82228e-05 0.749999 6.36722e-06 2.66005e-09
8.31764e-05 0.749999 6.77043e-06 2.82942e-09
8.84437e-05 0.749999 7.19918e-06 3.0097e-09
9.40445e-05 0.749999 7.65508e-06 3.20159e-09
0.0001 0.749999 8.13985e-06 3.40588e-09
0.000106333 0.749999 8.65532e-06 3.62339e-09
0.000113066 0.749999 9.20343e-06 3.855e-09
0.000120226 0.749999 9.78625e-06 4.10169e-09
0.00012784 0.749999 1.0406e-05 4.36447e-09
0.000135936 0.749999 1.1065e-05 4.64445e-09
0.000144544 0.749999 1.17657e-05 4.94283e-09
0.000153697 0.749999 1.25107e-05 5.26088e-09
0.000163431 0.749999 1.3303e-05 5.6e-09
0.00017378 0.749999 1.41454e-05 5.9617e-09
0.000184785 0.749999 1.50412e-05 6.34759e-09
0.000196487 0.749999 1.59937e-05 6.75947e-09
0.00020893 0.749999 1.70066e-05 7.19924e-09
0.00022216 0.749999 1.80835e-05 7.66901e-09
0.000236229 0.749999 1.92287e-05 8.17107e-09
0.000251189 0.749999 2.04464e-05 8.70792e-09
0.000267096 0.749999 2.17412e-05 9.28233e-09
0.00028401 0.749999 2.3118e-05 9.8973e-09
0.000301995 0.749999 2.45819e-05 1.05562e-08
0.000321119 0.749999 2.61386e-05 1.12626e-08
0.000341455 0.749999 2.77939e-05 1.20207e-08
0.000363078 0.749999 2.9554e-05 1.2835e-08
0.000386071 0.749999 3.14255e-05 1.37106e-08
0.000410519 0.749999 3.34156e-05 1.46529e-08
0.000436516 0.749999 3.55316e-05 1.56684e-08
0.000464159 0.749999 3.77817e-05 1.67641e-08
0.000493552 0.749999 4.01743e-05 1.79479e-08
0.000524807 0.749999 4.27184e-05 1.92287e-08
0.000558042 0.749999 4.54236e-05 2.06168e-08
0.000593381 0.749999 4.83001e-05 2.21236e-08
0.000630957 0.749999 5.13587e-05 2.37621e-08
0.000670914 0.749999 5.4611e-05 2.55471e-08
0.0007134 0.749999 5.80693e-05 2.74956e-08
0.000758578 0.749999 6.17466e-05 2.96269e-08
0.000806616 0.749999 6.56567e-05 3.19633e-08
0.000857696 0.749999 6.98145e-05 3.45302e-08
0.000912011 0.749999 7.42355e-05 3.73569e-08
0.000969765 0.749999 7.89365e-05 4.04771e-08
0.00103118 0.749999 8.39351e-05 4.39296e-08
0.00109648 0.749999 8.92503e-05 4.77596e-08
0.00116591 0.749999 9.4902e-05 5.20188e-08
0.00123975 0.749999 0.000100912 5.67674e-08
0.00131826 0.749999 0.000107302 6.20753e-08
0.00140174 0.749999 0.000114096 6.80233e-08
0.0014905 0.749999 0.000121321 7.47053e-08
0.00158489 0.749999 0.000129004 8.22306e-08
0.00168526 0.749999 0.000137173 9.07261e-08
0.00179198 0.749999 0.000145859 1.0034e-07
0.00190546 0.749999 0.000155095 1.11243e-07
0.00202613 0.749999 0.000164915 1.23637e-07
0.00215443 0.749999 0.000175358 1.37754e-07
0.00229087 0.749999 0.000186461 1.53867e-07
0.00243594 0.749999 0.000198268 1.72293e-07
0.0025902 0.749999 0.000210822 1.93401e-07
0.00275423 0.749999 0.00022417 2.17623e-07
0.00292864 0.749999 0.000238364 2.45461e-07
0.00311411 0.749999 0.000253455 2.77503e-07
0.00331131 0.749999 0.000269502 3.14431e-07
0.00352101 0.749999 0.000286564 3.57044e-07
0.00374398 0.749999 0.000304706 4.06272e-07
0.00398107 0.749999 0.000323996 4.63198e-07
0.00423318 0.749999 0.000344507 5.29088e-07
0.00450125 0.749999 0.000366315 6.05414e-07
0.0047863 0.749999 0.000389502 6.93893e-07
0.0050894 0.749999 0.000414156 7.96525e-07
0.0054117 0.749999 0.000440368 9.1564e-07
0.0057544 0.749999 0.000468238 1.05395e-06
0.00611881 0.749999 0.00049787 1.21461e-06
0.00650629 0.749999 0.000529374 1.40129e-06
0.00691831 0.749999 0.000562869 1.61825e-06
