# Collapsar-like analytic profile with exponential cutoff
# rho(r) = rho0*(r/r0)^(-alpha)*exp[-(r-r0)/Rcut]
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
2.40322e+08 66723.2 0.7563 0.290463 50462.7 0.0186467
2.41246e+08 65938.8 0.753864 0.290597 49708.9 0.01866
2.42174e+08 65163.6 0.751436 0.29073 48966.3 0.0186734
2.43106e+08 64397.5 0.749016 0.290864 48234.7 0.0186868
2.44041e+08 63640.2 0.746603 0.290997 47514 0.0187002
2.44979e+08 62891.8 0.744197 0.29113 46803.9 0.0187136
2.45922e+08 62152.1 0.741798 0.291264 46104.3 0.018727
2.46868e+08 61421.1 0.739407 0.291397 45415.2 0.0187404
2.47817e+08 60698.5 0.737023 0.291531 44736.2 0.0187538
2.4877e+08 59984.4 0.734646 0.291664 44067.4 0.0187672
2.49727e+08 59278.7 0.732277 0.291797 43408.4 0.0187806
2.50688e+08 58581.1 0.729915 0.291931 42759.2 0.018794
2.51652e+08 57891.7 0.727559 0.292064 42119.7 0.0188074
2.5262e+08 57210.4 0.725211 0.292197 41489.6 0.0188209
2.53592e+08 56537 0.72287 0.292331 40868.9 0.0188343
2.54567e+08 55871.4 0.720537 0.292464 40257.4 0.0188478
2.55546e+08 55213.6 0.71821 0.292598 39655 0.0188612
2.56529e+08 54563.5 0.71589 0.292731 39061.5 0.0188747
2.57516e+08 53921 0.713578 0.292864 38476.8 0.0188881
2.58506e+08 53285.9 0.711272 0.292998 37900.8 0.0189016
2.595e+08 52658.3 0.708974 0.293131 37333.4 0.0189151
2.60499e+08 52038 0.706682 0.293264 36774.3 0.0189285
2.615e+08 51425 0.704397 0.293398 36223.6 0.018942
2.62506e+08 50819.1 0.70212 0.293531 35681.1 0.0189555
2.63516e+08 50220.3 0.699849 0.293665 35146.6 0.018969
2.6453e+08 49628.4 0.697585 0.293798 34620.1 0.0189825
2.65547e+08 49043.5 0.695328 0.293931 34101.3 0.018996
2.66568e+08 48465.4 0.693078 0.294065 33590.3 0.0190095
2.67594e+08 47894.1 0.690835 0.294198 33086.9 0.019023
2.68623e+08 47329.4 0.688598 0.294331 32591 0.0190366
2.69656e+08 46771.4 0.686368 0.294465 32102.4 0.0190501
2.70693e+08 46219.8 0.684145 0.294598 31621.1 0.0190636
2.71734e+08 45674.7 0.681929 0.294732 31146.9 0.0190772
2.7278e+08 45136 0.67972 0.294865 30679.8 0.0190907
2.73829e+08 44603.5 0.677517 0.294998 30219.7 0.0191043
2.74882e+08 44077.3 0.675321 0.295132 29766.3 0.0191178
2.75939e+08 43557.3 0.673131 0.295265 29319.8 0.0191314
2.77001e+08 43043.3 0.670948 0.295398 28879.8 0.0191449
2.78066e+08 42535.3 0.668772 0.295532 28446.4 0.0191585
2.79136e+08 42033.2 0.666603 0.295665 28019.5 0.0191721
2.80209e+08 41537.1 0.66444 0.295799 27598.9 0.0191857
2.81287e+08 41046.7 0.662283 0.295932 27184.5 0.0191993
2.82369e+08 40562 0.660133 0.296065 26776.4 0.0192129
2.83455e+08 40083.1 0.65799 0.296199 26374.3 0.0192264
2.84545e+08 39609.7 0.655853 0.296332 25978.1 0.01924
2.8564e+08 39141.8 0.653723 0.296465 25587.9 0.0192537
2.86738e+08 38679.5 0.651599 0.296599 25203.5 0.0192673
2.87841e+08 38222.5 0.649481 0.296732 24824.8 0.0192809
2.88948e+08 37770.9 0.64737 0.296866 24451.8 0.0192945
2.9006e+08 37324.6 0.645266 0.296999 24084.3 0.0193081
2.91175e+08 36883.4 0.643167 0.297132 23722.2 0.0193218
2.92295e+08 36447.5 0.641076 0.297266 23365.6 0.0193354
2.9342e+08 36016.7 0.63899 0.297399 23014.3 0.019349
2.94548e+08 35590.8 0.636911 0.297533 22668.2 0.0193627
2.95681e+08 35170 0.634838 0.297666 22327.3 0.0193763
2.96818e+08 34754.1 0.632771 0.297799 21991.4 0.01939
2.9796e+08 34343.1 0.630711 0.297933 21660.6 0.0194037
2.99106e+08 33936.9 0.628657 0.298066 21334.6 0.0194173
3.00257e+08 33535.4 0.626609 0.298199 21013.6 0.019431
3.01411e+08 33138.6 0.624567 0.298333 20697.3 0.0194447
3.02571e+08 32746.5 0.622532 0.298466 20385.7 0.0194584
3.03735e+08 32359 0.620502 0.2986 20078.8 0.0194721
3.04903e+08 31976 0.618479 0.298733 19776.5 0.0194857
3.06076e+08 31597.5 0.616462 0.298866 19478.7 0.0194994
3.07253e+08 31223.4 0.614451 0.299 19185.3 0.0195131
3.08435e+08 30853.8 0.612446 0.299133 18896.3 0.0195268
3.09621e+08 30488.4 0.610448 0.299266 18611.6 0.0195406
3.10812e+08 30127.3 0.608455 0.2994 18331.1 0.0195543
3.12007e+08 29770.5 0.606468 0.299533 18054.9 0.019568
3.13207e+08 29417.8 0.604488 0.299667 17782.7 0.0195817
3.14412e+08 29069.3 0.602513 0.2998 17514.6 0.0195954
3.15621e+08 28724.8 0.600545 0.299933 17250.5 0.0196092
3.16835e+08 28384.4 0.598582 0.300067 16990.4 0.0196229
3.18054e+08 28048 0.596625 0.3002 16734.2 0.0196367
3.19277e+08 27715.5 0.594675 0.300333 16481.7 0.0196504
3.20505e+08 27387 0.59273 0.300467 16233.1 0.0196642
3.21738e+08 27062.2 0.590791 0.3006 15988.1 0.0196779
3.22976e+08 26741.3 0.588858 0.300734 15746.8 0.0196917
3.24218e+08 26424.2 0.58693 0.300867 15509.2 0.0197054
3.25465e+08 26110.7 0.585009 0.301 15275 0.0197192
3.26717e+08 25801 0.583093 0.301134 15044.4 0.019733
3.27973e+08 25494.9 0.581184 0.301267 14817.2 0.0197468
3.29235e+08 25192.3 0.57928 0.3014 14593.4 0.0197605
3.30501e+08 24893.4 0.577382 0.301534 14373 0.0197743
3.31772e+08 24597.9 0.575489 0.301667 14155.8 0.0197881
3.33049e+08 24305.9 0.573602 0.301801 13941.9 0.0198019
3.3433e+08 24017.3 0.571721 0.301934 13731.2 0.0198157
3.35615e+08 23732.1 0.569846 0.302067 13523.7 0.0198295
3.36906e+08 23450.3 0.567977 0.302201 13319.2 0.0198433
3.38202e+08 23171.7 0.566113 0.302334 13117.8 0.0198571
3.39503e+08 22896.5 0.564254 0.302467 12919.4 0.019871
3.40809e+08 22624.4 0.562402 0.302601 12724 0.0198848
3.4212e+08 22355.6 0.560555 0.302734 12531.5 0.0198986
3.43436e+08 22089.9 0.558713 0.302868 12341.9 0.0199124
3.44757e+08 21827.4 0.556877 0.303001 12155.2 0.0199263
3.46083e+08 21567.9 0.555047 0.303134 11971.2 0.0199401
3.47414e+08 21311.5 0.553222 0.303268 11790 0.0199539
3.4875e+08 21058.1 0.551403 0.303401 11611.5 0.0199678
3.50091e+08 20807.6 0.549589 0.303535 11435.6 0.0199816
3.51438e+08 20560.1 0.547781 0.303668 11262.5 0.0199955
3.5279e+08 20315.6 0.545978 0.303801 11091.8 0.0200093
3.54147e+08 20073.8 0.544181 0.303935 10923.8 0.0200232
3.55509e+08 19835 0.542389 0.304068 10758.3 0.0200371
3.56876e+08 19598.9 0.540603 0.304201 10595.2 0.0200509
3.58249e+08 19365.6 0.538822 0.304335 10434.6 0.0200648
3.59627e+08 19135.1 0.537046 0.304468 10276.4 0.0200787
3.6101e+08 18907.3 0.535276 0.304602 10120.6 0.0200925
3.62399e+08 18682.1 0.533511 0.304735 9967.11 0.0201064
3.63792e+08 18459.6 0.531752 0.304868 9815.92 0.0201203
3.65192e+08 18239.7 0.529997 0.305002 9667 0.0201342
3.66596e+08 18022.4 0.528248 0.305135 9520.32 0.0201481
3.68006e+08 17807.7 0.526505 0.305268 9375.83 0.020162
3.69422e+08 17595.5 0.524767 0.305402 9233.51 0.0201759
3.70843e+08 17385.8 0.523034 0.305535 9093.33 0.0201898
3.72269e+08 17178.5 0.521306 0.305669 8955.25 0.0202037
3.73701e+08 16973.7 0.519583 0.305802 8819.25 0.0202176
3.75138e+08 16771.3 0.517866 0.305935 8685.28 0.0202315
3.76581e+08 16571.3 0.516154 0.306069 8553.33 0.0202454
3.7803e+08 16373.6 0.514447 0.306202 8423.36 0.0202594
3.79484e+08 16178.3 0.512745 0.306335 8295.34 0.0202733
3.80943e+08 15985.3 0.511048 0.306469 8169.24 0.0202872
3.82408e+08 15794.5 0.509357 0.306602 8045.04 0.0203011
3.83879e+08 15606 0.50767 0.306736 7922.7 0.0203151
3.85356e+08 15419.7 0.505989 0.306869 7802.2 0.020329
3.86838e+08 15235.6 0.504313 0.307002 7683.51 0.0203429
3.88326e+08 15053.7 0.502642 0.307136 7566.61 0.0203569
3.8982e+08 14873.9 0.500976 0.307269 7451.46 0.0203708
3.91319e+08 14696.2 0.499315 0.307402 7338.05 0.0203848
3.92824e+08 14520.7 0.497659 0.307536 7226.34 0.0203987
3.94335e+08 14347.2 0.496008 0.307669 7116.31 0.0204127
3.95852e+08 14175.7 0.494362 0.307803 7007.93 0.0204266
3.97374e+08 14006.3 0.492721 0.307936 6901.19 0.0204406
3.98903e+08 13838.8 0.491085 0.308069 6796.05 0.0204546
4.00437e+08 13673.4 0.489454 0.308203 6692.49 0.0204685
4.01977e+08 13509.9 0.487828 0.308336 6590.49 0.0204825
4.03523e+08 13348.3 0.486207 0.308469 6490.03 0.0204965
4.05075e+08 13188.6 0.48459 0.308603 6391.08 0.0205104
4.06633e+08 13030.8 0.482979 0.308736 6293.62 0.0205244
4.08197e+08 12874.9 0.481372 0.30887 6197.63 0.0205384
4.09768e+08 12720.8 0.479771 0.309003 6103.08 0.0205524
4.11344e+08 12568.6 0.478174 0.309136 6009.96 0.0205664
4.12926e+08 12418.1 0.476582 0.30927 5918.24 0.0205804
4.14514e+08 12269.4 0.474995 0.309403 5827.9 0.0205943
4.16108e+08 12122.5 0.473413 0.309537 5738.92 0.0206083
4.17709e+08 11977.3 0.471835 0.30967 5651.29 0.0206223
4.19315e+08 11833.8 0.470262 0.309803 5564.97 0.0206363
4.20928e+08 11692 0.468694 0.309937 5479.96 0.0206503
4.22547e+08 11551.9 0.467131 0.31007 5396.23 0.0206643
4.24173e+08 11413.4 0.465572 0.310203 5313.76 0.0206783
4.25804e+08 11276.6 0.464019 0.310337 5232.54 0.0206923
4.27442e+08 11141.4 0.462469 0.31047 5152.54 0.0207064
4.29086e+08 11007.8 0.460925 0.310604 5073.75 0.0207204
4.30736e+08 10875.7 0.459385 0.310737 4996.14 0.0207344
4.32393e+08 10745.2 0.45785 0.31087 4919.71 0.0207484
4.34056e+08 10616.3 0.45632 0.311004 4844.44 0.0207624
4.35726e+08 10488.9 0.454794 0.311137 4770.29 0.0207764
4.37402e+08 10363 0.453273 0.31127 4697.27 0.0207905
4.39084e+08 10238.6 0.451756 0.311404 4625.35 0.0208045
4.40773e+08 10115.7 0.450244 0.311537 4554.52 0.0208185
4.42468e+08 9994.2 0.448736 0.311671 4484.76 0.0208325
4.4417e+08 9874.15 0.447234 0.311804 4416.05 0.0208466
4.45878e+08 9755.53 0.445735 0.311937 4348.38 0.0208606
4.47593e+08 9638.31 0.444241 0.312071 4281.74 0.0208746
4.49315e+08 9522.48 0.442752 0.312204 4216.1 0.0208887
4.51043e+08 9408.02 0.441267 0.312337 4151.45 0.0209027
4.52778e+08 9294.92 0.439787 0.312471 4087.78 0.0209167
4.54519e+08 9183.15 0.438311 0.312604 4025.08 0.0209308
4.56268e+08 9072.71 0.43684 0.312738 3963.32 0.0209448
4.58023e+08 8963.57 0.435373 0.312871 3902.5 0.0209589
4.59784e+08 8855.73 0.433911 0.313004 3842.6 0.0209729
4.61553e+08 8749.17 0.432452 0.313138 3783.6 0.020987
4.63328e+08 8643.87 0.430999 0.313271 3725.5 0.021001
4.6511e+08 8539.82 0.42955 0.313404 3668.27 0.0210151
4.66899e+08 8437 0.428105 0.313538 3611.92 0.0210291
4.68695e+08 8335.4 0.426664 0.313671 3556.42 0.0210432
4.70498e+08 8235 0.425228 0.313805 3501.75 0.0210572
4.72307e+08 8135.79 0.423796 0.313938 3447.92 0.0210713
4.74124e+08 8037.76 0.422369 0.314071 3394.9 0.0210853
4.75948e+08 7940.9 0.420946 0.314205 3342.69 0.0210994
4.77778e+08 7845.18 0.419527 0.314338 3291.27 0.0211134
4.79616e+08 7750.6 0.418113 0.314471 3240.62 0.0211275
4.81461e+08 7657.14 0.416702 0.314605 3190.75 0.0211416
4.83313e+08 7564.79 0.415296 0.314738 3141.63 0.0211556
4.85172e+08 7473.53 0.413895 0.314872 3093.25 0.0211697
4.87038e+08 7383.36 0.412497 0.315005 3045.62 0.0211837
4.88911e+08 7294.26 0.411104 0.315138 2998.7 0.0211978
4.90791e+08 7206.22 0.409715 0.315272 2952.49 0.0212119
4.92679e+08 7119.22 0.40833 0.315405 2906.99 0.0212259
4.94574e+08 7033.26 0.406949 0.315539 2862.18 0.02124
4.96476e+08 6948.31 0.405573 0.315672 2818.05 0.0212541
4.98386e+08 6864.38 0.4042 0.315805 2774.59 0.0212681
5.00303e+08 6781.44 0.402832 0.315939 2731.78 0.0212822
5.02227e+08 6699.49 0.401468 0.316072 2689.63 0.0212963
5.04159e+08 6618.52 0.400108 0.316205 2648.12 0.0213104
5.06098e+08 6538.5 0.398753 0.316339 2607.24 0.0213244
5.08045e+08 6459.44 0.397401 0.316472 2566.99 0.0213385
5.09999e+08 6381.32 0.396053 0.316606 2527.34 0.0213526
5.1196e+08 6304.12 0.39471 0.316739 2488.3 0.0213666
5.1393e+08 6227.85 0.39337 0.316872 2449.85 0.0213807
5.15906e+08 6152.48 0.392035 0.317006 2411.98 0.0213948
5.17891e+08 6078.01 0.390703 0.317139 2374.7 0.0214089
5.19883e+08 6004.42 0.389376 0.317272 2337.98 0.0214229
5.21882e+08 5931.71 0.388053 0.317406 2301.82 0.021437
5.2389e+08 5859.87 0.386733 0.317539 2266.21 0.0214511
5.25905e+08 5788.88 0.385418 0.317673 2231.14 0.0214651
5.27927e+08 5718.73 0.384107 0.317806 2196.6 0.0214792
5.29958e+08 5649.42 0.382799 0.317939 2162.59 0.0214933
5.31996e+08 5580.94 0.381496 0.318073 2129.11 0.0215074
5.34043e+08 5513.27 0.380196 0.318206 2096.13 0.0215214
5.36097e+08 5446.41 0.378901 0.318339 2063.65 0.0215355
5.38159e+08 5380.35 0.377609 0.318473 2031.67 0.0215496
5.40229e+08 5315.07 0.376321 0.318606 2000.17 0.0215637
5.42306e+08 5250.57 0.375037 0.31874 1969.16 0.0215777
5.44392e+08 5186.84 0.373757 0.318873 1938.62 0.0215918
5.46486e+08 5123.87 0.372481 0.319006 1908.55 0.0216059
5.48588e+08 5061.65 0.371209 0.31914 1878.93 0.0216199
5.50698e+08 5000.17 0.369941 0.319273 1849.77 0.021634
5.52816e+08 4939.43 0.368676 0.319406 1821.05 0.0216481
5.54943e+08 4879.41 0.367415 0.31954 1792.77 0.0216621
5.57077e+08 4820.11 0.366158 0.319673 1764.92 0.0216762
5.5922e+08 4761.51 0.364905 0.319807 1737.5 0.0216903
5.61371e+08 4703.61 0.363656 0.31994 1710.5 0.0217043
5.6353e+08 4646.41 0.36241 0.320073 1683.91 0.0217184
5.65697e+08 4589.89 0.361169 0.320207 1657.72 0.0217325
5.67873e+08 4534.04 0.359931 0.32034 1631.94 0.0217465
5.70057e+08 4478.86 0.358696 0.320473 1606.55 0.0217606
5.7225e+08 4424.34 0.357466 0.320607 1581.55 0.0217747
5.74451e+08 4370.47 0.356239 0.32074 1556.93 0.0217887
5.76661e+08 4317.24 0.355016 0.320874 1532.69 0.0218028
5.78879e+08 4264.65 0.353796 0.321007 1508.82 0.0218168
5.81105e+08 4212.69 0.35258 0.32114 1485.31 0.0218309
5.8334e+08 4161.35 0.351368 0.321274 1462.17 0.021845
5.85584e+08 4110.63 0.35016 0.321407 1439.38 0.021859
5.87836e+08 4060.51 0.348955 0.321541 1416.94 0.0218731
5.90097e+08 4010.99 0.347754 0.321674 1394.84 0.0218871
5.92367e+08 3962.06 0.346557 0.321807 1373.08 0.0219012
5.94645e+08 3913.72 0.345363 0.321941 1351.65 0.0219152
5.96933e+08 3865.96 0.344172 0.322074 1330.56 0.0219293
5.99229e+08 3818.76 0.342986 0.322207 1309.78 0.0219433
6.01533e+08 3772.14 0.341803 0.322341 1289.33 0.0219573
6.03847e+08 3726.07 0.340623 0.322474 1269.19 0.0219714
6.0617e+08 3680.55 0.339447 0.322608 1249.35 0.0219854
6.08501e+08 3635.58 0.338275 0.322741 1229.83 0.0219995
6.10842e+08 3591.15 0.337106 0.322874 1210.6 0.0220135
6.13191e+08 3547.25 0.335941 0.323008 1191.67 0.0220275
6.1555e+08 3503.87 0.334779 0.323141 1173.02 0.0220416
6.17917e+08 3461.02 0.333621 0.323274 1154.67 0.0220556
6.20294e+08 3418.68 0.332466 0.323408 1136.59 0.0220696
6.2268e+08 3376.85 0.331315 0.323541 1118.8 0.0220836
6.25075e+08 3335.51 0.330167 0.323675 1101.28 0.0220977
6.27479e+08 3294.68 0.329023 0.323808 1084.02 0.0221117
6.29892e+08 3254.33 0.327882 0.323941 1067.04 0.0221257
6.32315e+08 3214.47 0.326745 0.324075 1050.31 0.0221397
6.34747e+08 3175.09 0.325611 0.324208 1033.84 0.0221537
6.37189e+08 3136.18 0.32448 0.324341 1017.63 0.0221677
6.3964e+08 3097.74 0.323353 0.324475 1001.66 0.0221817
6.421e+08 3059.75 0.322229 0.324608 985.943 0.0221957
6.4457e+08 3022.23 0.321109 0.324742 970.465 0.0222097
6.47049e+08 2985.15 0.319992 0.324875 955.226 0.0222237
6.49537e+08 2948.53 0.318879 0.325008 940.222 0.0222377
6.52036e+08 2912.34 0.317768 0.325142 925.449 0.0222517
6.54544e+08 2876.58 0.316662 0.325275 910.903 0.0222657
6.57061e+08 2841.26 0.315558 0.325408 896.582 0.0222797
6.59589e+08 2806.36 0.314458 0.325542 882.482 0.0222937
6.62125e+08 2771.88 0.313361 0.325675 868.599 0.0223077
6.64672e+08 2737.81 0.312268 0.325809 854.931 0.0223216
6.67229e+08 2704.16 0.311178 0.325942 841.474 0.0223356
6.69795e+08 2670.91 0.310091 0.326075 828.224 0.0223496
6.72371e+08 2638.06 0.309007 0.326209 815.179 0.0223635
6.74957e+08 2605.6 0.307927 0.326342 802.335 0.0223775
6.77554e+08 2573.54 0.30685 0.326475 789.69 0.0223915
6.8016e+08 2541.86 0.305776 0.326609 777.24 0.0224054
6.82776e+08 2510.56 0.304706 0.326742 764.983 0.0224194
6.85402e+08 2479.65 0.303638 0.326876 752.915 0.0224333
6.88038e+08 2449.1 0.302574 0.327009 741.034 0.0224473
6.90685e+08 2418.92 0.301513 0.327142 729.337 0.0224612
6.93341e+08 2389.11 0.300456 0.327276 717.82 0.0224751
6.96008e+08 2359.65 0.299401 0.327409 706.482 0.0224891
6.98685e+08 2330.55 0.29835 0.327543 695.32 0.022503
7.01372e+08 2301.8 0.297302 0.327676 684.33 0.0225169
7.0407e+08 2273.4 0.296257 0.327809 673.51 0.0225308
7.06778e+08 2245.34 0.295215 0.327943 662.858 0.0225447
7.09497e+08 2217.62 0.294177 0.328076 652.372 0.0225586
7.12226e+08 2190.23 0.293141 0.328209 642.047 0.0225725
7.14965e+08 2163.17 0.292109 0.328343 631.883 0.0225864
7.17715e+08 2136.45 0.29108 0.328476 621.876 0.0226003
7.20475e+08 2110.04 0.290054 0.32861 612.025 0.0226142
7.23247e+08 2083.95 0.289031 0.328743 602.327 0.0226281
7.26028e+08 2058.18 0.288011 0.328876 592.779 0.022642
7.28821e+08 2032.72 0.286994 0.32901 583.379 0.0226559
7.31624e+08 2007.57 0.285981 0.329143 574.125 0.0226697
7.34438e+08 1982.72 0.28497 0.329276 565.015 0.0226836
7.37263e+08 1958.17 0.283962 0.32941 556.047 0.0226975
7.40099e+08 1933.92 0.282958 0.329543 547.217 0.0227113
7.42946e+08 1909.96 0.281956 0.329677 538.526 0.0227252
7.45803e+08 1886.29 0.280958 0.32981 529.969 0.022739
7.48672e+08 1862.91 0.279963 0.329943 521.545 0.0227529
7.51551e+08 1839.81 0.27897 0.330077 513.253 0.0227667
7.54442e+08 1816.99 0.277981 0.33021 505.089 0.0227805
7.57344e+08 1794.45 0.276994 0.330343 497.053 0.0227943
7.60257e+08 1772.18 0.276011 0.330477 489.142 0.0228082
7.63181e+08 1750.18 0.275031 0.33061 481.354 0.022822
7.66116e+08 1728.45 0.274053 0.330744 473.687 0.0228358
7.69063e+08 1706.98 0.273079 0.330877 466.14 0.0228496
7.72021e+08 1685.77 0.272107 0.33101 458.71 0.0228634
7.74991e+08 1664.82 0.271138 0.331144 451.396 0.0228772
7.77971e+08 1644.12 0.270173 0.331277 444.197 0.0228909
7.80964e+08 1623.67 0.26921 0.33141 437.109 0.0229047
7.83968e+08 1603.48 0.26825 0.331544 430.133 0.0229185
7.86983e+08 1583.52 0.267293 0.331677 423.265 0.0229322
7.9001e+08 1563.81 0.266339 0.331811 416.504 0.022946
7.93049e+08 1544.34 0.265388 0.331944 409.849 0.0229597
7.96099e+08 1525.1 0.26444 0.332077 403.298 0.0229735
7.99161e+08 1506.1 0.263494 0.332211 396.85 0.0229872
8.02235e+08 1487.33 0.262552 0.332344 390.502 0.0230009
8.0532e+08 1468.79 0.261612 0.332477 384.253 0.0230147
8.08418e+08 1450.47 0.260675 0.332611 378.102 0.0230284
8.11527e+08 1432.38 0.259741 0.332744 372.048 0.0230421
8.14649e+08 1414.5 0.25881 0.332878 366.088 0.0230558
8.17782e+08 1396.85 0.257882 0.333011 360.222 0.0230695
8.20927e+08 1379.41 0.256956 0.333144 354.447 0.0230832
8.24085e+08 1362.18 0.256034 0.333278 348.763 0.0230968
8.27255e+08 1345.16 0.255114 0.333411 343.168 0.0231105
8.30437e+08 1328.34 0.254197 0.333545 337.66 0.0231242
8.33631e+08 1311.74 0.253282 0.333678 332.239 0.0231378
8.36837e+08 1295.33 0.252371 0.333811 326.903 0.0231515
8.40056e+08 1279.12 0.251462 0.333945 321.651 0.0231651
8.43287e+08 1263.12 0.250556 0.334078 316.481 0.0231787
8.4653e+08 1247.3 0.249652 0.334211 311.392 0.0231924
8.49786e+08 1231.68 0.248752 0.334345 306.384 0.023206
8.53055e+08 1216.25 0.247854 0.334478 301.454 0.0232196
8.56336e+08 1201.01 0.246959 0.334612 296.601 0.0232332
8.5963e+08 1185.96 0.246067 0.334745 291.825 0.0232468
8.62936e+08 1171.09 0.245177 0.334878 287.123 0.0232604
8.66255e+08 1156.4 0.24429 0.335012 282.496 0.0232739
8.69587e+08 1141.89 0.243406 0.335145 277.941 0.0232875
8.72932e+08 1127.55 0.242524 0.335278 273.459 0.0233011
8.76289e+08 1113.39 0.241645 0.335412 269.046 0.0233146
8.7966e+08 1099.41 0.240769 0.335545 264.703 0.0233281
8.83043e+08 1085.6 0.239895 0.335679 260.429 0.0233417
8.8644e+08 1071.95 0.239024 0.335812 256.222 0.0233552
8.89849e+08 1058.47 0.238156 0.335945 252.081 0.0233687
8.93272e+08 1045.16 0.23729 0.336079 248.006 0.0233822
8.96708e+08 1032.01 0.236427 0.336212 243.995 0.0233957
9.00157e+08 1019.02 0.235567 0.336345 240.047 0.0234092
9.03619e+08 1006.19 0.234709 0.336479 236.161 0.0234227
9.07095e+08 993.515 0.233854 0.336612 232.337 0.0234361
9.10583e+08 980.997 0.233001 0.336746 228.573 0.0234496
9.14086e+08 968.633 0.232151 0.336879 224.869 0.023463
9.17602e+08 956.42 0.231304 0.337012 221.223 0.0234765
9.21131e+08 944.356 0.230459 0.337146 217.635 0.0234899
9.24674e+08 932.441 0.229616 0.337279 214.104 0.0235033
9.28231e+08 920.672 0.228777 0.337412 210.628 0.0235167
9.31801e+08 909.047 0.227939 0.337546 207.208 0.0235301
9.35385e+08 897.565 0.227105 0.337679 203.841 0.0235435
9.38983e+08 886.224 0.226273 0.337813 200.528 0.0235569
9.42594e+08 875.022 0.225443 0.337946 197.268 0.0235702
9.4622e+08 863.957 0.224616 0.338079 194.059 0.0235836
9.49859e+08 853.029 0.223791 0.338213 190.901 0.0235969
9.53513e+08 842.235 0.222969 0.338346 187.793 0.0236103
9.5718e+08 831.574 0.22215 0.338479 184.734 0.0236236
9.60862e+08 821.043 0.221333 0.338613 181.724 0.0236369
9.64557e+08 810.642 0.220518 0.338746 178.761 0.0236502
9.68267e+08 800.37 0.219706 0.33888 175.846 0.0236635
9.71992e+08 790.223 0.218896 0.339013 172.977 0.0236767
9.7573e+08 780.202 0.218089 0.339146 170.154 0.02369
9.79483e+08 770.304 0.217285 0.33928 167.375 0.0237033
9.83251e+08 760.527 0.216482 0.339413 164.641 0.0237165
9.87032e+08 750.872 0.215682 0.339547 161.95 0.0237297
9.90829e+08 741.335 0.214885 0.33968 159.302 0.023743
9.9464e+08 731.916 0.21409 0.339813 156.696 0.0237562
9.98466e+08 722.613 0.213298 0.339947 154.132 0.0237694
1.00231e+09 713.424 0.212507 0.34008 151.608 0.0237825
1.00616e+09 704.35 0.21172 0.340213 149.125 0.0237957
1.01003e+09 695.387 0.210934 0.340347 146.681 0.0238089
1.01392e+09 686.534 0.210152 0.34048 144.276 0.023822
1.01782e+09 677.791 0.209371 0.340614 141.91 0.0238351
1.02173e+09 669.156 0.208593 0.340747 139.581 0.0238483
1.02566e+09 660.628 0.207817 0.34088 137.29 0.0238614
1.02961e+09 652.205 0.207044 0.341014 135.035 0.0238745
1.03357e+09 643.887 0.206273 0.341147 132.816 0.0238875
1.03754e+09 635.671 0.205504 0.34128 130.633 0.0239006
1.04153e+09 627.556 0.204737 0.341414 128.484 0.0239137
1.04554e+09 619.543 0.203973 0.341547 126.37 0.0239267
1.04956e+09 611.628 0.203212 0.341681 124.29 0.0239397
1.0536e+09 603.811 0.202452 0.341814 122.243 0.0239528
1.05765e+09 596.092 0.201695 0.341947 120.229 0.0239658
1.06172e+09 588.467 0.20094 0.342081 118.247 0.0239787
1.0658e+09 580.938 0.200188 0.342214 116.297 0.0239917
1.0699e+09 573.501 0.199438 0.342347 114.378 0.0240047
1.07401e+09 566.157 0.19869 0.342481 112.49 0.0240176
1.07815e+09 558.904 0.197944 0.342614 110.632 0.0240306
1.08229e+09 551.741 0.197201 0.342748 108.804 0.0240435
1.08646e+09 544.667 0.19646 0.342881 107.005 0.0240564
1.09063e+09 537.681 0.195721 0.343014 105.235 0.0240693
1.09483e+09 530.781 0.194985 0.343148 103.494 0.0240821
1.09904e+09 523.967 0.19425 0.343281 101.781 0.024095
1.10327e+09 517.238 0.193518 0.343414 100.095 0.0241078
1.10751e+09 510.593 0.192788 0.343548 98.4364 0.0241207
1.11177e+09 504.03 0.192061 0.343681 96.8044 0.0241335
1.11605e+09 497.549 0.191336 0.343815 95.1987 0.0241463
1.12034e+09 491.148 0.190612 0.343948 93.6189 0.0241591
1.12465e+09 484.827 0.189891 0.344081 92.0645 0.0241718
1.12897e+09 478.585 0.189173 0.344215 90.5352 0.0241846
1.13332e+09 472.421 0.188456 0.344348 89.0306 0.0241973
1.13768e+09 466.333 0.187742 0.344481 87.5502 0.0242101
1.14205e+09 460.321 0.18703 0.344615 86.0937 0.0242228
1.14644e+09 454.384 0.18632 0.344748 84.6608 0.0242354
1.15085e+09 448.522 0.185612 0.344882 83.251 0.0242481
1.15528e+09 442.732 0.184906 0.345015 81.8639 0.0242608
1.15972e+09 437.015 0.184203 0.345148 80.4993 0.0242734
1.16419e+09 431.369 0.183502 0.345282 79.1568 0.024286
1.16866e+09 425.793 0.182802 0.345415 77.836 0.0242987
1.17316e+09 420.287 0.182105 0.345549 76.5366 0.0243112
1.17767e+09 414.85 0.18141 0.345682 75.2582 0.0243238
1.1822e+09 409.481 0.180718 0.345815 74.0005 0.0243364
1.18675e+09 404.179 0.180027 0.345949 72.7632 0.0243489
