# r z psiT2 psiL2
42.3318 0.71 4.01692e-58 5.53466e-58
45.0125 0.71 1.71806e-61 2.36949e-61
47.863 0.71 4.51409e-65 6.23134e-65
50.894 0.71 7.06464e-69 9.76049e-69
54.117 0.71 6.373e-73 8.812e-73
57.544 0.71 3.20021e-77 4.42831e-77
61.1881 0.71 8.61947e-82 1.19357e-81
65.0629 0.71 1.19706e-86 1.65873e-86
69.1831 0.71 8.21991e-92 1.13973e-91
73.5642 0.71 2.66908e-97 3.703e-97
78.2228 0.71 3.9084e-103 5.42543e-103
83.1764 0.71 2.45402e-109 3.40833e-109
88.4437 0.71 6.26193e-116 8.70133e-116
94.0445 0.71 6.13371e-123 8.52713e-123
100 0.71 2.17065e-130 3.01898e-130

1e-06 0.72 4.47154e+08 195083
1.06333e-06 0.72 3.95479e+08 172538
1.13066e-06 0.72 3.49776e+08 152599
1.20226e-06 0.72 3.09355e+08 134964
1.2784e-06 0.72 2.73605e+08 119367
1.35936e-06 0.72 2.41986e+08 105573
1.44544e-06 0.72 2.14021e+08 93372.6
1.53697e-06 0.72 1.89288e+08 82582.1
1.63431e-06 0.72 1.67413e+08 73038.7
1.7378e-06 0.72 1.48066e+08 64598.1
1.84785e-06 0.72 1.30955e+08 57132.9
1.96487e-06 0.72 1.15822e+08 50530.5
2.0893e-06 0.72 1.02437e+08 44691
2.2216e-06 0.72 9.0599e+07 39526.4
2.36229e-06 0.72 8.01291e+07 34958.6
2.51189e-06 0.72 7.08691e+07 30918.7
2.67096e-06 0.72 6.26792e+07 27345.6
2.8401e-06 0.72 5.54358e+07 24185.5
3.01995e-06 0.72 4.90294e+07 21390.6
3.21119e-06 0.72 4.33634e+07 18918.6
3.41455e-06 0.72 3.83522e+07 16732.3
3.63078e-06 0.72 3.39201e+07 14798.7
3.86071e-06 0.72 3.00001e+07 13088.5
4.10519e-06 0.72 2.65332e+07 11576
4.36516e-06 0.72 2.3467e+07 10238.3
4.64159e-06 0.72 2.0755e+07 9055.1
4.93552e-06 0.72 1.83565e+07 8008.68
5.24807e-06 0.72 1.62352e+07 7083.19
5.58042e-06 0.72 1.4359e+07 6264.65
5.93381e-06 0.72 1.26996e+07 5540.7
6.30957e-06 0.72 1.1232e+07 4900.42
6.70914e-06 0.72 9.93398e+06 4334.13
7.134e-06 0.72 8.78598e+06 3833.28
7.58578e-06 0.72 7.77064e+06 3390.31
8.06616e-06 0.72 6.87264e+06 2998.53
8.57696e-06 0.72 6.07841e+06 2652.03
9.12011e-06 0.72 5.37597e+06 2345.57
9.69765e-06 0.72 4.7547e+06 2074.52
1.03118e-05 0.72 4.20523e+06 1834.8
1.09648e-05 0.72 3.71926e+06 1622.78
1.16591e-05 0.72 3.28945e+06 1435.26
1.23975e-05 0.72 2.90931e+06 1269.41
1.31826e-05 0.72 2.5731e+06 1122.73
1.40174e-05 0.72 2.27574e+06 992.999
1.4905e-05 0.72 2.01275e+06 878.26
1.58489e-05 0.72 1.78015e+06 776.78
1.68526e-05 0.72 1.57443e+06 687.027
1.79198e-05 0.72 1.39248e+06 607.647
1.90546e-05 0.72 1.23156e+06 537.44
2.02613e-05 0.72 1.08924e+06 475.346
2.15443e-05 0.72 963363 420.427
2.29087e-05 0.72 852033 371.855
2.43594e-05 0.72 753570 328.896
2.5902e-05 0.72 666484 290.901
2.75423e-05 0.72 589463 257.297
2.92864e-05 0.72 521343 227.576
3.11411e-05 0.72 461095 201.29
3.31131e-05 0.72 407809 178.041
3.52101e-05 0.72 360681 157.479
3.74398e-05 0.72 318999 139.293
3.98107e-05 0.72 282135 123.208
4.23318e-05 0.72 249530 108.982
4.50125e-05 0.72 220694 96.3999
4.7863e-05 0.72 195190 85.2716
5.0894e-05 0.72 172633 75.4291
5.4117e-05 0.72 152683 66.724
5.7544e-05 0.72 135038 59.0246
6.11881e-05 0.72 119433 52.2149
6.50629e-05 0.72 105631 46.192
6.91831e-05 0.72 93423.6 40.8649
7.35642e-05 0.72 82627.2 36.1533
7.82228e-05 0.72 73078.6 31.9861
8.31764e-05 0.72 64633.3 28.3003
8.84437e-05 0.72 57164.1 25.0402
9.40445e-05 0.72 50558 22.1568
0.0001 0.72 44715.3 19.6064
0.000106333 0.72 39547.9 17.3507
0.000113066 0.72 34977.6 15.3554
0.000120226 0.72 30935.5 13.5906
0.00012784 0.72 27360.4 12.0296
0.000135936 0.72 24198.6 10.6489
0.000144544 0.72 21402.1 9.42753
0.000153697 0.72 18928.8 8.3472
0.000163431 0.72 16741.3 7.39158
0.00017378 0.72 14806.6 6.54626
0.000184785 0.72 13095.5 5.79848
0.000196487 0.72 11582.2 5.13699
0.00020893 0.72 10243.7 4.55181
0.00022216 0.72 9059.89 4.03412
0.000236229 0.72 8012.9 3.57612
0.000251189 0.72 7086.9 3.17092
0.000267096 0.72 6267.91 2.81241
0.00028401 0.72 5543.57 2.49521
0.000301995 0.72 4902.93 2.21453
0.000321119 0.72 4336.33 1.96616
0.000341455 0.72 3835.21 1.74637
0.000363078 0.72 3392 1.55185
0.000386071 0.72 3000.01 1.37969
0.000410519 0.72 2653.32 1.2273
0.000436516 0.72 2346.69 1.0924
0.000464159 0.72 2075.5 0.972965
0.000493552 0.72 1835.64 0.867214
0.000524807 0.72 1623.51 0.773565
0.000558042 0.72 1435.89 0.690621
0.000593381 0.72 1269.95 0.617145
0.000630957 0.72 1123.19 0.552044
0.000670914 0.72 993.391 0.494352
0.0007134 0.72 878.591 0.443213
0.000758578 0.72 777.057 0.397872
0.000806616 0.72 687.257 0.357659
0.000857696 0.72 607.834 0.321982
0.000912011 0.72 537.59 0.290319
0.000969765 0.72 475.464 0.262207
0.00103118 0.72 420.517 0.237236
0.00109648 0.72 371.92 0.215045
0.00116591 0.72 328.939 0.195313
0.00123975 0.72 290.925 0.177757
0.00131826 0.72 257.304 0.162127
0.00140174 0.72 227.568 0.148201
0.0014905 0.72 201.269 0.135784
0.00158489 0.72 178.009 0.124701
0.00168526 0.72 157.437 0.114801
0.00179198 0.72 139.242 0.105947
0.00190546 0.72 123.15 0.0980196
0.00202613 0.72 108.918 0.0909127
0.00215443 0.72 96.3305 0.0845325
0.00229087 0.72 85.1976 0.0787962
0.00243594 0.72 75.3513 0.0736304
0.0025902 0.72 66.6428 0.0689702
0.00275423 0.72 58.9408 0.0647582
0.00292864 0.72 52.1288 0.0609438
0.00311411 0.72 46.104 0.057482
0.00331131 0.72 40.7755 0.0543332
0.00352101 0.72 36.0628 0.0514622
0.00374398 0.72 31.8947 0.048838
0.00398107 0.72 28.2083 0.0464331
0.00423318 0.72 24.9479 0.0442234
0.00450125 0.72 22.0643 0.0421872
0.0047863 0.72 19.5139 0.0403056
0.0050894 0.72 17.2583 0.0385617
0.0054117 0.72 15.2633 0.0369408
0.0057544 0.72 13.4989 0.0354297
0.00611881 0.72 11.9384 0.0340168
0.00650629 0.72 10.5583 0.0326917
0.00691831 0.72 9.33764 0.0314454
0.00735642 0.72 8.25806 0.0302699
0.00782228 0.72 7.30325 0.029158
0.00831764 0.72 6.45878 0.0281035
0.00884437 0.72 5.71191 0.0271007
0.00940445 0.72 5.05136 0.0261448
0.01 0.72 4.46715 0.0252315
0.0106333 0.72 3.95046 0.0243568
0.0113066 0.72 3.49348 0.0235174
0.0120226 0.72 3.08933 0.0227102
0.012784 0.72 2.73188 0.0219327
0.0135936 0.72 2.41575 0.0211824
0.0144544 0.72 2.13616 0.0204573
0.0153697 0.72 1.88888 0.0197555
0.0163431 0.72 1.67019 0.0190754
0.017378 0.72 1.47678 0.0184157
0.0184785 0.72 1.30572 0.0177749
0.0196487 0.72 1.15444 0.0171519
0.020893 0.72 1.02065 0.0165459
0.022216 0.72 0.902324 0.0159559
0.0236229 0.72 0.79768 0.0153811
0.0251189 0.72 0.705136 0.0148209
0.0267096 0.72 0.623293 0.0142746
0.028401 0.72 0.550914 0.0137418
0.0301995 0.72 0.486906 0.0132219
0.0321119 0.72 0.430302 0.0127145
0.0341455 0.72 0.380246 0.0122194
0.0363078 0.72 0.33598 0.011736
0.0386071 0.72 0.296837 0.0112643
0.0410519 0.72 0.262224 0.0108038
0.0436516 0.72 0.231617 0.0103545
0.0464159 0.72 0.204554 0.00991606
0.0493552 0.72 0.180624 0.00948839
0.0524807 0.72 0.159467 0.00907132
0.0558042 0.72 0.140761 0.00866472
0.0593381 0.72 0.124224 0.00826849
0.0630957 0.72 0.109604 0.00788252
0.0670914 0.72 0.0966801 0.00750673
0.07134 0.72 0.0852564 0.00714106
0.0758578 0.72 0.0751595 0.00678543
0.0806616 0.72 0.066236 0.00643979
0.0857696 0.72 0.0583504 0.0061041
0.0912011 0.72 0.0513826 0.00577831
0.0969765 0.72 0.0452267 0.00546239
0.103118 0.72 0.0397888 0.0051563
0.109648 0.72 0.034986 0.00486001
0.116591 0.72 0.0307448 0.0045735
0.123975 0.72 0.0270004 0.00429674
0.131826 0.72 0.0236953 0.0040297
0.140174 0.72 0.0207788 0.00377236
0.14905 0.72 0.018206 0.00352468
0.158489 0.72 0.0159371 0.00328663
0.168526 0.72 0.013937 0.00305818
0.179198 0.72 0.0121746 0.00283929
0.190546 0.72 0.0106224 0.00262991
0.202613 0.72 0.00925615 0.00242999
0.215443 0.72 0.00805427 0.00223946
0.229087 0.72 0.00699772 0.00205825
0.243594 0.72 0.00606966 0.00188629
0.25902 0.72 0.00525519 0.00172348
0.275423 0.72 0.00454111 0.00156971
0.292864 0.72 0.00391573 0.00142487
0.311411 0.72 0.00336872 0.00128882
0.331131 0.72 0.00289091 0.00116141
0.352101 0.72 0.00247421 0.00104248
0.374398 0.72 0.00211141 0.000931837
0.398107 0.72 0.00179615 0.00082928
0.423318 0.72 0.00152278 0.000734586
0.450125 0.72 0.0012863 0.000647516
0.47863 0.72 0.00108226 0.000567807
0.50894 0.72 0.000906725 0.000495182
0.54117 0.72 0.000756187 0.000429341
0.57544 0.72 0.000627541 0.000369971
0.611881 0.72 0.000518029 0.000316741
0.650629 0.72 0.0004252 0.000269304
0.691831 0.72 0.000346877 0.000227305
0.735642 0.72 0.000281129 0.000190376
0.782228 0.72 0.000226244 0.000158144
0.831764 0.72 0.000180704 0.000130232
0.884437 0.72 0.000143167 0.000106262
0.940445 0.72 0.000112448 8.586e-05
1 0.72 8.75038e-05 6.86598e-05
1.06333 0.72 6.74197e-05 5.43046e-05
1.13066 0.72 5.1396e-05 4.24525e-05
1.20226 0.72 3.87378e-05 3.27788e-05
1.2784 0.72 2.88445e-05 2.49789e-05
1.35936 0.72 2.12007e-05 1.87714e-05
1.44544 0.72 1.53679e-05 1.38992e-05
1.53697 0.72 1.09761e-05 1.0131e-05
1.63431 0.72 7.71641e-06 7.26212e-06
1.7378 0.72 5.33403e-06 5.11417e-06
1.84785 0.72 3.62142e-06 3.53434e-06
1.96487 0.72 2.41194e-06 2.39416e-06
2.0893 0.72 1.57385e-06 1.58771e-06
2.2216 0.72 1.00481e-06 1.0294e-06
2.36229 0.72 6.2676e-07 6.51601e-07
2.51189 0.72 3.81378e-07 4.02078e-07
2.67096 0.72 2.26018e-07 2.41479e-07
2.8401 0.72 1.30231e-07 1.40913e-07
3.01995 0.72 7.28238e-08 7.97516e-08
3.21119 0.72 3.94436e-08 4.36931e-08
3.41455 0.72 2.06503e-08 2.31252e-08
3.63078 0.72 1.04273e-08 1.17981e-08
3.86071 0.72 5.06631e-09 5.78878e-09
4.10519 0.72 2.36274e-09 2.72488e-09
4.36516 0.72 1.05487e-09 1.22732e-09
4.64159 0.72 4.49597e-10 5.27483e-10
4.93552 0.72 1.82388e-10 2.15684e-10
5.24807 0.72 7.02009e-11 8.36414e-11
5.58042 0.72 2.55508e-11 3.06595e-11
5.93381 0.72 8.76249e-12 1.05854e-11
6.30957 0.72 2.82074e-12 3.42928e-12
6.70914 0.72 8.48901e-13 1.03826e-12
7.134 0.72 2.37818e-13 2.92526e-13
7.58578 0.72 6.17368e-14 7.63482e-14
8.06616 0.72 1.47791e-14 1.837e-14
8.57696 0.72 3.24578e-15 4.05382e-15
9.12011 0.72 6.50389e-16 8.15997e-16
9.69765 0.72 1.18217e-16 1.48955e-16
10.3118 0.72 1.9371e-17 2.45065e-17
10.9648 0.72 2.84264e-18 3.61002e-18
11.6591 0.72 3.70981e-19 4.72829e-19
12.3975 0.72 4.27372e-20 5.46557e-20
13.1826 0.72 4.31169e-21 5.53184e-21
14.0174 0.72 3.77763e-22 4.86133e-22
14.905 0.72 2.84863e-23 3.67629e-23
15.8489 0.72 1.83131e-24 2.36977e-24
16.8526 0.72 9.93589e-26 1.289e-25
17.9198 0.72 4.50087e-27 5.85301e-27
19.0546 0.72 1.68292e-28 2.19344e-28
20.2613 0.72 5.13128e-30 6.70209e-30
21.5443 0.72 1.25941e-31 1.64824e-31
22.9087 0.72 2.45424e-33 3.21804e-33
24.3594 0.72 3.7422e-35 4.91555e-35
25.902 0.72 4.39586e-37 5.78383e-37
27.5423 0.72 3.91283e-39 5.1564e-39
29.2864 0.72 2.59318e-41 3.42243e-41
31.1411 0.72 1.25591e-43 1.65984e-43
33.1131 0.72 4.35744e-46 5.7665e-46
35.2101 0.72 1.06043e-48 1.40508e-48
37.4398 0.72 1.7699e-51 2.34788e-51
39.8107 0.72 1.97815e-54 2.62702e-54
42.3318 0.72 1.44339e-57 1.91883e-57
45.0125 0.72 6.69249e-61 8.90562e-61
47.863 0.72 1.91603e-64 2.55198e-64
50.894 0.72 3.28522e-68 4.3794e-68
54.117 0.72 3.26567e-72 4.35688e-72
57.544 0.72 1.81815e-76 2.42753e-76
61.1881 0.72 5.46506e-81 7.30201e-81
65.0629 0.72 8.52927e-86 1.14039e-85
69.1831 0.72 6.63061e-91 8.87099e-91
73.5642 0.72 2.4567e-96 3.28875e-96
78.2228 0.72 4.13926e-102 5.5443e-102
83.1764 0.72 3.01712e-108 4.04341e-108
88.4437 0.72 9.02231e-115 1.20973e-114
94.0445 0.72 1.04614e-121 1.40335e-121
100 0.72 4.42951e-129 5.94462e-129

1e-06 0.73 4.53897e+08 195083
1.06333e-06 0.73 4.01443e+08 172538
1.13066e-06 0.73 3.55051e+08 152599
1.20226e-06 0.73 3.1402e+08 134964
1.2784e-06 0.73 2.77731e+08 119367
1.35936e-06 0.73 2.45635e+08 105573
1.44544e-06 0.73 2.17249e+08 93372.6
1.53697e-06 0.73 1.92143e+08 82582.1
1.63431e-06 0.73 1.69938e+08 73038.7
1.7378e-06 0.73 1.50299e+08 64598.1
1.84785e-06 0.73 1.3293e+08 57132.9
1.96487e-06 0.73 1.17568e+08 50530.5
2.0893e-06 0.73 1.03982e+08 44691
2.2216e-06 0.73 9.19653e+07 39526.4
2.36229e-06 0.73 8.13374e+07 34958.6
2.51189e-06 0.73 7.19378e+07 30918.7
2.67096e-06 0.73 6.36244e+07 27345.6
2.8401e-06 0.73 5.62718e+07 24185.5
3.01995e-06 0.73 4.97688e+07 21390.6
3.21119e-06 0.73 4.40173e+07 18918.6
3.41455e-06 0.73 3.89305e+07 16732.3
3.63078e-06 0.73 3.44316e+07 14798.7
3.86071e-06 0.73 3.04526e+07 13088.5
4.10519e-06 0.73 2.69334e+07 11576
4.36516e-06 0.73 2.38208e+07 10238.2
4.64159e-06 0.73 2.1068e+07 9055.1
4.93552e-06 0.73 1.86333e+07 8008.68
5.24807e-06 0.73 1.648e+07 7083.18
5.58042e-06 0.73 1.45755e+07 6264.64
5.93381e-06 0.73 1.28911e+07 5540.7
6.30957e-06 0.73 1.14014e+07 4900.41
6.70914e-06 0.73 1.00838e+07 4334.12
7.134e-06 0.73 8.91847e+06 3833.27
7.58578e-06 0.73 7.88782e+06 3390.3
8.06616e-06 0.73 6.97628e+06 2998.52
8.57696e-06 0.73 6.17007e+06 2652.02
9.12011e-06 0.73 5.45704e+06 2345.56
9.69765e-06 0.73 4.82641e+06 2074.51
1.03118e-05 0.73 4.26865e+06 1834.79
1.09648e-05 0.73 3.77535e+06 1622.77
1.16591e-05 0.73 3.33906e+06 1435.25
1.23975e-05 0.73 2.95318e+06 1269.41
1.31826e-05 0.73 2.6119e+06 1122.72
1.40174e-05 0.73 2.31006e+06 992.993
1.4905e-05 0.73 2.0431e+06 878.254
1.58489e-05 0.73 1.807e+06 776.774
1.68526e-05 0.73 1.59817e+06 687.022
1.79198e-05 0.73 1.41348e+06 607.641
1.90546e-05 0.73 1.25014e+06 537.434
2.02613e-05 0.73 1.10567e+06 475.34
2.15443e-05 0.73 977891 420.421
2.29087e-05 0.73 864882 371.85
2.43594e-05 0.73 764934 328.891
2.5902e-05 0.73 676535 290.896
2.75423e-05 0.73 598352 257.292
2.92864e-05 0.73 529205 227.571
3.11411e-05 0.73 468048 201.285
3.31131e-05 0.73 413959 178.036
3.52101e-05 0.73 366120 157.474
3.74398e-05 0.73 323810 139.288
3.98107e-05 0.73 286389 123.203
4.23318e-05 0.73 253293 108.977
4.50125e-05 0.73 224022 96.395
4.7863e-05 0.73 198133 85.2667
5.0894e-05 0.73 175236 75.4244
5.4117e-05 0.73 154985 66.7193
5.7544e-05 0.73 137075 59.02
6.11881e-05 0.73 121234 52.2103
6.50629e-05 0.73 107224 46.1875
6.91831e-05 0.73 94832.5 40.8605
7.35642e-05 0.73 83873.3 36.1489
7.82228e-05 0.73 74180.6 31.9817
8.31764e-05 0.73 65608 28.296
8.84437e-05 0.73 58026.1 25.036
9.40445e-05 0.73 51320.4 22.1526
0.0001 0.73 45389.7 19.6023
0.000106333 0.73 40144.3 17.3466
0.000113066 0.73 35505.1 15.3514
0.000120226 0.73 31402 13.5867
0.00012784 0.73 27773.1 12.0257
0.000135936 0.73 24563.5 10.645
0.000144544 0.73 21724.9 9.42377
0.000153697 0.73 19214.3 8.3435
0.000163431 0.73 16993.8 7.38793
0.00017378 0.73 15029.9 6.54266
0.000184785 0.73 13293 5.79494
0.000196487 0.73 11756.8 5.1335
0.00020893 0.73 10398.2 4.54837
0.00022216 0.73 9196.52 4.03074
0.000236229 0.73 8133.74 3.57279
0.000251189 0.73 7193.77 3.16764
0.000267096 0.73 6362.43 2.80919
0.00028401 0.73 5627.17 2.49203
0.000301995 0.73 4976.87 2.21141
0.000321119 0.73 4401.73 1.96309
0.000341455 0.73 3893.05 1.74335
0.000363078 0.73 3443.15 1.54888
0.000386071 0.73 3045.25 1.37676
0.000410519 0.73 2693.33 1.22442
0.000436516 0.73 2382.08 1.08957
0.000464159 0.73 2106.8 0.970183
0.000493552 0.73 1863.33 0.86448
0.000524807 0.73 1647.99 0.770878
0.000558042 0.73 1457.54 0.68798
0.000593381 0.73 1289.1 0.61455
0.000630957 0.73 1140.13 0.549495
0.000670914 0.73 1008.37 0.491848
0.0007134 0.73 891.84 0.440754
0.000758578 0.73 788.776 0.395457
0.000806616 0.73 697.621 0.355288
0.000857696 0.73 617.001 0.319655
0.000912011 0.73 545.697 0.288035
0.000969765 0.73 482.634 0.259966
0.00103118 0.73 426.859 0.235038
0.00109648 0.73 377.529 0.212888
0.00116591 0.73 333.899 0.193198
0.00123975 0.73 295.312 0.175683
0.00131826 0.73 261.184 0.160094
0.00140174 0.73 231 0.146209
0.0014905 0.73 204.304 0.133832
0.00158489 0.73 180.694 0.122789
0.00168526 0.73 159.811 0.112928
0.00179198 0.73 141.342 0.104113
0.00190546 0.73 125.008 0.0962236
0.00202613 0.73 110.561 0.0891547
0.00215443 0.73 97.7834 0.0828122
0.00229087 0.73 86.4826 0.077113
0.00243594 0.73 76.4877 0.071984
0.0025902 0.73 67.648 0.0673602
0.00275423 0.73 59.8297 0.0631842
0.00292864 0.73 52.915 0.0594053
0.00311411 0.73 46.7994 0.0559787
0.00331131 0.73 41.3905 0.0528646
0.00352101 0.73 36.6067 0.050028
0.00374398 0.73 32.3758 0.0474377
0.00398107 0.73 28.6338 0.0450664
0.00423318 0.73 25.3242 0.0428898
0.00450125 0.73 22.3971 0.0408863
0.0047863 0.73 19.8083 0.039037
0.0050894 0.73 17.5187 0.0373251
0.0054117 0.73 15.4936 0.0357357
0.0057544 0.73 13.7026 0.0342557
0.00611881 0.73 12.1186 0.0328734
0.00650629 0.73 10.7176 0.0315786
0.00691831 0.73 9.47856 0.0303622
0.00735642 0.73 8.38269 0.0292162
0.00782228 0.73 7.41348 0.0281334
0.00831764 0.73 6.55628 0.0271075
0.00884437 0.73 5.79814 0.026133
0.00940445 0.73 5.12763 0.0252049
0.01 0.73 4.53461 0.024319
0.0106333 0.73 4.01012 0.0234714
0.0113066 0.73 3.54625 0.0226586
0.0120226 0.73 3.136 0.0218777
0.012784 0.73 2.77316 0.0211259
0.0135936 0.73 2.45226 0.0204011
0.0144544 0.73 2.16845 0.0197009
0.0153697 0.73 1.91745 0.0190237
0.0163431 0.73 1.69546 0.0183679
0.017378 0.73 1.49913 0.0177318
0.0184785 0.73 1.32549 0.0171144
0.0196487 0.73 1.17193 0.0165144
0.020893 0.73 1.03611 0.0159309
0.022216 0.73 0.916005 0.0153631
0.0236229 0.73 0.809781 0.01481
0.0251189 0.73 0.71584 0.0142711
0.0267096 0.73 0.632762 0.0137457
0.028401 0.73 0.55929 0.0132334
0.0301995 0.73 0.494316 0.0127336
0.0321119 0.73 0.436857 0.0122459
0.0341455 0.73 0.386044 0.0117699
0.0363078 0.73 0.34111 0.0113054
0.0386071 0.73 0.301375 0.0108521
0.0410519 0.73 0.266238 0.0104097
0.0436516 0.73 0.235169 0.00997792
0.0464159 0.73 0.207696 0.00955668
0.0493552 0.73 0.183405 0.00914577
0.0524807 0.73 0.161927 0.00874505
0.0558042 0.73 0.142938 0.00835438
0.0593381 0.73 0.12615 0.00797366
0.0630957 0.73 0.111308 0.00760278
0.0670914 0.73 0.0981881 0.00724167
0.07134 0.73 0.0865909 0.00689025
0.0758578 0.73 0.0763404 0.00654846
0.0806616 0.73 0.0672811 0.00621624
0.0857696 0.73 0.0592752 0.00589354
0.0912011 0.73 0.0522011 0.00558032
0.0969765 0.73 0.045951 0.00527655
0.103118 0.73 0.0404298 0.00498219
0.109648 0.73 0.0355532 0.00469721
0.116591 0.73 0.0312468 0.00442159
0.123975 0.73 0.0274446 0.0041553
0.131826 0.73 0.0240884 0.0038983
0.140174 0.73 0.0211266 0.00365059
0.14905 0.73 0.0185137 0.00341212
0.158489 0.73 0.0162093 0.00318287
0.168526 0.73 0.0141777 0.0029628
0.179198 0.73 0.0123874 0.00275187
0.190546 0.73 0.0108106 0.00255005
0.202613 0.73 0.00942244 0.00235728
0.215443 0.73 0.00820116 0.0021735
0.229087 0.73 0.00712741 0.00199865
0.243594 0.73 0.00618411 0.00183265
0.25902 0.73 0.00535612 0.00167542
0.275423 0.73 0.00463004 0.00152685
0.292864 0.73 0.00399403 0.00138683
0.311411 0.73 0.00343758 0.00125525
0.331131 0.73 0.0029514 0.00113195
0.352101 0.73 0.00252727 0.00101679
0.374398 0.73 0.00215788 0.000909583
0.398107 0.73 0.00183678 0.000810143
0.423318 0.73 0.00155823 0.000718261
0.450125 0.73 0.00131716 0.00063371
0.47863 0.73 0.00110905 0.000556244
0.50894 0.73 0.000929919 0.000485598
0.54117 0.73 0.000776203 0.000421493
0.57544 0.73 0.000644753 0.000363628
0.611881 0.73 0.000532772 0.000311692
0.650629 0.73 0.000437772 0.000265355
0.691831 0.73 0.000357546 0.00022428
0.735642 0.73 0.000290136 0.000188116
0.782228 0.73 0.000233804 0.000156508
0.831764 0.73 0.000187009 0.000129095
0.884437 0.73 0.000148389 0.000105517
0.940445 0.73 0.000116741 8.54156e-05
1 0.73 9.10038e-05 6.84377e-05
1.06333 0.73 7.02481e-05 5.42412e-05
1.13066 0.73 5.36598e-05 4.24961e-05
1.20226 0.73 4.05309e-05 3.2889e-05
1.2784 0.73 3.0249e-05 2.5125e-05
1.35936 0.73 2.22876e-05 1.89308e-05
1.44544 0.73 1.61981e-05 1.40563e-05
1.53697 0.73 1.16014e-05 1.02759e-05
1.63431 0.73 8.18039e-06 7.3892e-06
1.7378 0.73 5.67278e-06 5.22106e-06
1.84785 0.73 3.86451e-06 3.62102e-06
1.96487 0.73 2.58317e-06 2.46214e-06
2.0893 0.73 1.6921e-06 1.63934e-06
2.2216 0.73 1.08476e-06 1.0674e-06
2.36229 0.73 6.79604e-07 6.78712e-07
2.51189 0.73 4.15471e-07 4.20823e-07
2.67096 0.73 2.47451e-07 2.54028e-07
2.8401 0.73 1.43339e-07 1.49041e-07
3.01995 0.73 8.06074e-08 8.48394e-08
3.21119 0.73 4.39228e-08 4.6766e-08
3.41455 0.73 2.31431e-08 2.4913e-08
3.63078 0.73 1.17659e-08 1.27984e-08
3.86071 0.73 5.75834e-09 6.32593e-09
4.10519 0.73 2.7063e-09 3.00109e-09
4.36516 0.73 1.21823e-09 1.363e-09
4.64159 0.73 5.23782e-10 5.90991e-10
4.93552 0.73 2.14469e-10 2.43931e-10
5.24807 0.73 8.33707e-11 9.5544e-11
5.58042 0.73 3.06655e-11 3.5396e-11
5.93381 0.73 1.06351e-11 1.23593e-11
6.30957 0.73 3.46463e-12 4.05226e-12
6.70914 0.73 1.05599e-12 1.24262e-12
7.134 0.73 2.99853e-13 3.5488e-13
7.58578 0.73 7.89662e-14 9.39665e-14
8.06616 0.73 1.91945e-14 2.29582e-14
8.57696 0.73 4.28449e-15 5.14952e-15
9.12011 0.73 8.73483e-16 1.05466e-15
9.69765 0.73 1.61711e-16 1.961e-16
10.3118 0.73 2.70206e-17 3.29008e-17
10.9648 0.73 4.04845e-18 4.94853e-18
11.6591 0.73 5.40151e-19 6.62649e-19
12.3975 0.73 6.37053e-20 7.84216e-20
13.1826 0.73 6.58977e-21 8.13839e-21
14.0174 0.73 5.92904e-22 7.34481e-22
14.905 0.73 4.59912e-23 5.71377e-23
15.8489 0.73 3.04687e-24 3.79563e-24
16.8526 0.73 1.70679e-25 2.13168e-25
17.9198 0.73 7.99887e-27 1.00143e-26
19.0546 0.73 3.10093e-28 3.89112e-28
20.2613 0.73 9.82529e-30 1.23555e-29
21.5443 0.73 2.5121e-31 3.16541e-31
22.9087 0.73 5.11282e-33 6.45479e-33
24.3594 0.73 8.16469e-35 1.03262e-34
25.902 0.73 1.00739e-36 1.27625e-36
27.5423 0.73 9.44796e-39 1.19886e-38
29.2864 0.73 6.61931e-41 8.4119e-41
31.1411 0.73 3.40092e-43 4.32805e-43
33.1131 0.73 1.25648e-45 1.60115e-45
35.2101 0.73 3.26905e-48 4.171e-48
37.4398 0.73 5.85789e-51 7.48294e-51
39.8107 0.73 7.06088e-54 9.02969e-54
42.3318 0.73 5.58298e-57 7.14719e-57
45.0125 0.73 2.81946e-60 3.61295e-60
47.863 0.73 8.83943e-64 1.13377e-63
50.894 0.73 1.66928e-67 2.14292e-67
54.117 0.73 1.8388e-71 2.36249e-71
57.544 0.73 1.14187e-75 1.46821e-75
61.1881 0.73 3.85484e-80 4.96014e-80
65.0629 0.73 6.80681e-85 8.76453e-85
69.1831 0.73 6.03395e-90 7.77439e-90
73.5642 0.73 2.57055e-95 3.31402e-95
78.2228 0.73 5.02416e-101 6.48097e-101
83.1764 0.73 4.28829e-107 5.53469e-107
88.4437 0.73 1.5167e-113 1.95852e-113
94.0445 0.73 2.10222e-120 2.7159e-120
100 0.73 1.07611e-127 1.39088e-127

1e-06 0.74 4.6094e+08 195083
1.06333e-06 0.74 4.07672e+08 172538
1.13066e-06 0.74 3.6056e+08 152599
1.20226e-06 0.74 3.18892e+08 134964
1.2784e-06 0.74 2.8204e+08 119367
1.35936e-06 0.74 2.49447e+08 105573
1.44544e-06 0.74 2.2062e+08 93372.5
1.53697e-06 0.74 1.95124e+08 82582.1
1.63431e-06 0.74 1.72575e+08 73038.7
1.7378e-06 0.74 1.52631e+08 64598.1
1.84785e-06 0.74 1.34993e+08 57132.9
